id,state,month,year,dayweek,crash_type,bus_involvement,rigid_truck_involvement,articulated_truck_involvement,speed_limit,road_user,gender,age,time
97933445,Oklahoma,July,2022,Wednesday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,50,Driver,Female,70,18:53
51023288,Texas,January,2016,Wednesday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,110,unknown1,Female,81,13:26
57557770,California,February,2016,Friday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,70,Motorcycle rider,Female,52,0:48
49975633,Minnesota,November,2021,Sunday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,60,unknown2,Male,64,10:30
84300588,Florida,May,2018,Sunday,Single Vehicle,yes,no,error: Illegal quoting in line 1.,100,Motorcycle rider,Male,95,18:46
02779856,Wisconsin,May,2016,Saturday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,50,Pedestrian,Female,52,7:22
43484433,Texas,January,2016,Thursday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,70,Driver,Female,27,18:38
18861175,Kansas,October,2015,Friday,Single Vehicle,yes,no,error: Illegal quoting in line 1.,80,Motorcycle rider,Male,30,3:15
64660029,Florida,February,2022,Friday,Single Vehicle,yes,no,error: Illegal quoting in line 1.,110,Driver,Female,23,5:13
63899398,Texas,February,2017,Saturday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,120,unknown2,Male,35,5:41
33533647,Texas,August,2020,Monday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,50,unknown2,Female,26,3:19
08304993,Texas,September,2016,Wednesday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,70,Pedestrian,Male,18,0:53
84921016,Tennessee,July,2020,Friday,Single Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,110,Motorcycle rider,Male,33,12:29
85328819,Utah,April,2022,Thursday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,120,Passenger,Male,50,15:24
16162756,California,August,2020,Saturday,Single Vehicle,yes,no,error: Illegal quoting in line 1.,120,Pedestrian,Male,68,17:32
60484028,California,June,2017,Friday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,90,Driver,Male,74,22:02
53369006,New York,June,2018,Friday,Single Vehicle,yes,no,error: Illegal quoting in line 1.,110,Driver,Female,20,1:24
08025095,Illinois,June,2016,Friday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,70,Motorcycle rider,Female,38,17:29
18954066,Texas,July,2018,Sunday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,50,Motorcycle rider,Female,50,7:36
16527392,Colorado,July,2019,Sunday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,100,unknown1,Female,22,22:29
92612959,Florida,February,2022,Monday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,120,Driver,Male,69,20:56
67414186,Texas,October,2018,Saturday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,90,Pedestrian,Male,37,1:51
43454952,California,September,2021,Saturday,Single Vehicle,yes,no,error: Illegal quoting in line 1.,120,unknown2,Male,58,13:29
88686871,Texas,January,2019,Sunday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,120,Pedestrian,Male,97,21:45
05294082,Missouri,December,2017,Sunday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,60,unknown1,Male,11,20:41
59973952,Pennsylvania,December,2022,Tuesday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,100,unknown1,Male,75,23:50
24931217,Arkansas,October,2021,Monday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,80,Motorcycle rider,Male,45,10:00
76673906,Missouri,October,2019,Wednesday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,100,Motorcycle rider,Female,63,2:35
39993696,Washington,May,2019,Sunday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,70,Passenger,Female,72,15:35
97696011,Minnesota,June,2022,Saturday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,110,Pedestrian,Male,87,2:54
20606280,Maryland,April,2022,Thursday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,120,Driver,Female,85,20:06
60390606,California,August,2016,Friday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,110,Pedestrian,Female,84,23:33
93144899,Maryland,February,2017,Saturday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,120,Motorcycle rider,Female,37,20:43
03405798,Tennessee,March,2021,Friday,Single Vehicle,yes,no,error: Illegal quoting in line 1.,120,Passenger,Male,92,14:56
03630621,Florida,January,2015,Sunday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,80,unknown2,Male,67,0:58
18860235,Florida,August,2020,Saturday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,40,Passenger,Female,74,0:08
77845415,Kansas,September,2022,Friday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,110,Pedestrian,Male,55,0:39
26374463,Texas,May,2016,Tuesday,Single Vehicle,yes,no,error: Illegal quoting in line 1.,110,Driver,Male,92,17:51
95869015,Virginia,June,2018,Wednesday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,70,Pedestrian,Male,87,22:18
42088559,Georgia,November,2015,Monday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,50,Driver,Male,13,21:43
26475387,Texas,January,2015,Friday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,50,unknown1,Female,70,20:56
69549366,Ohio,June,2020,Friday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,90,Pedestrian,Female,34,3:57
04374104,South Dakota,May,2018,Friday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,120,Driver,Female,62,4:46
10872654,California,December,2019,Tuesday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,80,Motorcycle rider,Female,38,17:18
24862191,Florida,November,2017,Wednesday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,100,Pedestrian,Female,83,6:44
86496960,Virginia,December,2021,Sunday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,40,Driver,Female,52,20:56
13271540,Florida,March,2022,Friday,Single Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,100,Driver,Male,90,13:51
31301827,New York,February,2021,Sunday,Single Vehicle,yes,no,error: Illegal quoting in line 1.,100,Motorcycle rider,Female,69,7:18
83250817,Kansas,August,2020,Friday,Single Vehicle,yes,no,error: Illegal quoting in line 1.,120,Passenger,Male,95,0:49
58891223,Delaware,November,2019,Sunday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,120,unknown2,Male,86,10:43
10768337,Connecticut,April,2017,Saturday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,90,Passenger,Male,48,16:18
14734685,Florida,May,2022,Friday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,60,Driver,Male,54,12:41
95508390,District of Columbia,March,2022,Sunday,Single Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,80,Pedestrian,Male,28,13:06
62640679,Kentucky,April,2022,Friday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,110,Passenger,Female,56,11:02
58067486,Indiana,July,2015,Saturday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,60,unknown1,Female,62,0:00
16309074,Texas,May,2020,Friday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,110,Motorcycle rider,Female,56,20:15
94709730,Massachusetts,October,2022,Friday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,110,unknown2,Male,60,5:36
13001622,Nevada,December,2017,Sunday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,60,Passenger,Male,42,9:39
57301265,Pennsylvania,April,2015,Sunday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,100,unknown1,Female,34,22:15
38858261,Kentucky,July,2017,Saturday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,120,Driver,Female,56,19:03
94504420,Tennessee,September,2020,Tuesday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,110,unknown1,Female,12,0:00
77348334,Missouri,January,2016,Sunday,Single Vehicle,yes,no,error: Illegal quoting in line 1.,70,Driver,Male,36,9:05
33359285,Ohio,September,2022,Monday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,110,Motorcycle rider,Female,28,20:13
37627012,New York,March,2020,Saturday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,40,Motorcycle rider,Male,22,12:16
56011245,Alabama,February,2015,Sunday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,120,unknown1,Male,29,20:34
51567013,Illinois,August,2019,Thursday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,110,Motorcycle rider,Male,60,20:23
02813815,North Carolina,July,2021,Friday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,50,unknown1,Female,40,22:03
10005105,California,April,2019,Tuesday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,110,Passenger,Male,18,5:48
95258526,Connecticut,February,2016,Friday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,70,Pedestrian,Male,50,9:43
88807795,New Jersey,September,2019,Sunday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,120,Motorcycle rider,Female,60,2:13
78986794,California,October,2015,Sunday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,110,Pedestrian,Male,55,3:24
04168345,Georgia,May,2022,Sunday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,100,unknown2,Male,96,20:41
12338052,Connecticut,June,2020,Friday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,50,unknown1,Female,74,20:47
82580182,Texas,November,2018,Sunday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,50,unknown1,Female,42,6:54
78222265,Nevada,October,2018,Saturday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,100,Driver,Female,43,7:18
85499749,Georgia,June,2021,Saturday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,40,Motorcycle rider,Male,52,0:14
49344731,New York,September,2019,Saturday,Single Vehicle,yes,no,error: Illegal quoting in line 1.,100,Driver,Male,94,4:14
93632325,Massachusetts,December,2022,Friday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,100,Driver,Male,44,1:13
08599593,Florida,May,2015,Sunday,Single Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,120,unknown1,Male,30,20:00
10307066,Georgia,October,2016,Friday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,100,Passenger,Female,78,16:53
31486697,Texas,July,2020,Thursday,Single Vehicle,yes,no,error: Illegal quoting in line 1.,120,unknown2,Female,78,12:28
43532874,Texas,September,2020,Tuesday,Single Vehicle,yes,no,error: Illegal quoting in line 1.,40,Pedestrian,Male,29,3:39
01604695,South Carolina,July,2015,Friday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,120,Motorcycle rider,Female,40,20:07
20479772,Iowa,October,2020,Sunday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,110,unknown1,Female,35,14:29
20971832,California,March,2021,Sunday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,60,Pedestrian,Male,52,11:52
97283025,Virginia,January,2020,Sunday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,50,unknown1,Female,45,0:07
02426974,Indiana,February,2022,Saturday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,40,Passenger,Female,22,23:39
43221647,North Carolina,November,2019,Tuesday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,110,Driver,Male,40,22:23
70324216,District of Columbia,November,2021,Thursday,Single Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,60,Motorcycle rider,Female,39,19:39
52470595,Florida,August,2018,Sunday,Single Vehicle,yes,no,error: Illegal quoting in line 1.,120,Driver,Female,59,10:58
56475220,West Virginia,December,2015,Sunday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,100,Motorcycle rider,Female,67,11:54
31683186,California,November,2021,Thursday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,70,Pedestrian,Female,32,21:38
86575303,Virginia,December,2019,Saturday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,70,Pedestrian,Female,34,21:18
28537136,Texas,May,2022,Saturday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,120,Passenger,Male,30,2:41
27595876,Iowa,February,2020,Sunday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,50,Driver,Male,65,15:59
34050821,Wisconsin,April,2018,Sunday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,40,Driver,Female,82,14:59
66672596,Florida,December,2019,Sunday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,70,Driver,Male,64,5:43
69038040,Michigan,December,2016,Monday,Single Vehicle,yes,no,error: Illegal quoting in line 1.,60,Pedestrian,Female,82,7:43
31092704,Texas,October,2018,Friday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,110,Driver,Female,55,21:40
31295520,Texas,July,2021,Friday,Single Vehicle,yes,no,error: Illegal quoting in line 1.,80,Driver,Female,85,5:45
14516536,Texas,November,2021,Monday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,80,unknown2,Male,28,4:27
77458710,Florida,July,2015,Friday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,80,unknown1,Male,52,23:04
22349995,Nevada,January,2015,Wednesday,Single Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,120,Motorcycle rider,Female,19,0:48
22361205,Virginia,June,2020,Saturday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,80,unknown2,Male,16,17:52
41623376,Missouri,June,2016,Friday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,60,Driver,Female,58,0:47
36752743,Ohio,June,2016,Thursday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,110,unknown2,Male,18,0:35
34673149,California,June,2020,Saturday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,90,Motorcycle rider,Male,15,20:21
69562802,Texas,August,2022,Saturday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,120,Pedestrian,Male,12,11:26
18893106,Minnesota,September,2018,Tuesday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,90,Driver,Male,34,2:02
89504318,Hawaii,September,2019,Friday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,120,Pedestrian,Female,63,9:53
14393359,Massachusetts,August,2015,Saturday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,110,Driver,Female,74,15:43
25925807,Tennessee,December,2022,Thursday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,70,Motorcycle rider,Female,93,22:42
07489135,Nevada,May,2022,Sunday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,120,Motorcycle rider,Male,56,21:52
84033552,Wisconsin,September,2016,Friday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,90,Motorcycle rider,Female,97,17:19
30823411,New York,December,2020,Sunday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,120,unknown2,Female,46,1:53
21681732,Tennessee,August,2017,Saturday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,60,unknown2,Male,98,14:43
42039483,Pennsylvania,February,2016,Saturday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,120,Passenger,Male,31,8:42
54419262,District of Columbia,February,2022,Friday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,90,unknown1,Female,83,23:14
10727065,Kentucky,June,2017,Sunday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,70,Passenger,Male,58,23:03
59796928,California,July,2020,Friday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,110,Driver,Female,45,19:05
68965747,Texas,August,2015,Friday,Single Vehicle,yes,no,error: Illegal quoting in line 1.,120,Motorcycle rider,Male,39,18:20
83350010,Michigan,February,2016,Sunday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,50,unknown1,Female,71,10:53
21011574,California,June,2021,Wednesday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,120,Driver,Male,68,19:08
67530144,Georgia,November,2021,Sunday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,70,Motorcycle rider,Female,30,9:35
49511514,Virginia,June,2017,Wednesday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,90,unknown2,Male,94,6:44
89481320,New York,August,2016,Thursday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,40,unknown1,Male,39,13:32
26461459,New York,November,2017,Friday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,40,Driver,Male,47,18:49
59998198,Texas,July,2019,Sunday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,120,Motorcycle rider,Male,26,21:24
00979362,California,September,2021,Sunday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,60,unknown1,Female,42,18:13
07161116,Florida,July,2018,Friday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,70,Motorcycle rider,Male,17,18:11
06039445,California,July,2019,Tuesday,Single Vehicle,yes,no,error: Illegal quoting in line 1.,110,Pedestrian,Male,21,4:46
72276962,District of Columbia,February,2016,Tuesday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,90,Motorcycle rider,Female,42,17:45
45919659,New York,June,2022,Friday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,120,Passenger,Female,14,23:45
55437452,Oregon,March,2020,Sunday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,90,Passenger,Male,83,23:19
37488117,New York,February,2018,Friday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,100,Pedestrian,Female,81,20:05
96313046,Virginia,January,2019,Saturday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,120,Pedestrian,Male,90,20:19
98285376,New York,September,2020,Sunday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,80,Passenger,Male,89,23:42
26154360,Michigan,May,2016,Thursday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,50,Motorcycle rider,Male,55,7:45
31921496,Texas,September,2021,Thursday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,50,Driver,Female,39,8:27
11221950,Ohio,October,2021,Sunday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,120,Motorcycle rider,Female,16,2:26
79889867,North Carolina,December,2020,Saturday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,60,unknown1,Female,40,19:27
25511106,Illinois,November,2019,Friday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,90,Motorcycle rider,Female,29,11:22
38717001,Minnesota,July,2017,Thursday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,120,Motorcycle rider,Female,96,8:16
88034662,Indiana,December,2021,Sunday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,40,unknown2,Female,22,9:48
20269472,Iowa,May,2017,Friday,Single Vehicle,yes,no,error: Illegal quoting in line 1.,100,Passenger,Female,71,1:13
54785288,Montana,July,2017,Saturday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,100,Driver,Male,56,11:35
56394118,North Carolina,January,2016,Friday,Single Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,80,Motorcycle rider,Female,55,12:25
53527396,Illinois,August,2015,Friday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,40,unknown1,Female,77,9:33
32007643,California,September,2022,Sunday,Single Vehicle,yes,no,error: Illegal quoting in line 1.,110,unknown1,Female,51,13:48
94649947,California,September,2015,Friday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,110,Pedestrian,Female,68,5:46
74169739,Iowa,February,2015,Sunday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,90,Driver,Female,49,4:39
63716413,North Carolina,October,2021,Sunday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,120,Driver,Female,91,9:48
82516894,Texas,March,2021,Thursday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,120,Driver,Male,45,13:20
32479808,South Carolina,February,2022,Sunday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,90,unknown2,Male,27,3:44
14222946,New York,May,2015,Friday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,120,Passenger,Male,58,22:55
37547977,North Dakota,July,2017,Wednesday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,120,Motorcycle rider,Female,94,10:30
70407356,New York,June,2015,Friday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,100,Driver,Male,98,3:38
09360371,Minnesota,September,2018,Wednesday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,70,Driver,Female,83,13:46
79467286,Texas,December,2021,Sunday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,50,Driver,Male,21,1:07
58807138,Texas,August,2016,Friday,Single Vehicle,yes,no,error: Illegal quoting in line 1.,120,Passenger,Female,96,19:00
42844579,California,December,2019,Sunday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,100,unknown1,Female,44,12:47
22779390,Wyoming,June,2022,Sunday,Single Vehicle,yes,no,error: Illegal quoting in line 1.,70,Driver,Male,29,21:08
34152723,Oregon,March,2018,Friday,Single Vehicle,yes,no,error: Illegal quoting in line 1.,70,Driver,Female,72,16:34
35495772,New York,September,2020,Sunday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,100,Motorcycle rider,Male,86,16:54
00824601,Texas,April,2022,Friday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,110,unknown2,Female,15,7:21
04956345,Arizona,November,2016,Monday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,120,Pedestrian,Female,47,6:12
47921910,Connecticut,July,2020,Wednesday,Single Vehicle,yes,no,error: Illegal quoting in line 1.,60,Driver,Male,100,14:02
23858643,Connecticut,December,2021,Sunday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,70,unknown2,Female,30,2:11
96655432,Arizona,June,2016,Sunday,Single Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,70,Driver,Male,11,5:06
86347057,Pennsylvania,July,2017,Saturday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,120,Pedestrian,Male,47,14:46
65254220,New York,February,2015,Tuesday,Single Vehicle,yes,no,error: Illegal quoting in line 1.,100,Passenger,Female,38,15:18
52705174,Washington,April,2015,Saturday,Single Vehicle,yes,no,error: Illegal quoting in line 1.,100,Driver,Male,61,5:37
36912749,Connecticut,February,2015,Friday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,90,Driver,Female,50,13:57
16279754,California,February,2021,Saturday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,120,Motorcycle rider,Male,16,13:44
73681280,Virginia,March,2016,Saturday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,110,unknown1,Female,87,9:10
86810072,Florida,April,2021,Friday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,120,Motorcycle rider,Female,71,10:52
14680697,Ohio,November,2016,Friday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,60,Driver,Female,94,18:46
91371762,Florida,November,2019,Friday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,120,Motorcycle rider,Female,89,23:12
75234947,Florida,August,2017,Monday,Single Vehicle,yes,no,error: Illegal quoting in line 1.,100,unknown2,Male,52,7:42
82774834,Pennsylvania,March,2022,Saturday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,100,Motorcycle rider,Male,99,8:02
52350203,Oklahoma,January,2015,Saturday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,100,Passenger,Male,59,14:16
93473098,California,November,2016,Thursday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,120,Pedestrian,Female,67,8:20
91011220,West Virginia,June,2019,Sunday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,40,unknown1,Female,66,8:40
38720490,District of Columbia,September,2018,Thursday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,70,Pedestrian,Female,28,3:45
82865082,Florida,August,2020,Saturday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,90,Motorcycle rider,Female,33,0:50
00461362,Oregon,December,2016,Sunday,Single Vehicle,yes,no,error: Illegal quoting in line 1.,120,unknown2,Female,95,17:01
67114000,Georgia,June,2022,Wednesday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,120,Pedestrian,Female,58,16:48
74105147,Texas,February,2018,Sunday,Single Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,110,Pedestrian,Male,11,23:38
42084256,Michigan,April,2022,Friday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,120,Driver,Female,95,12:45
61758804,Georgia,December,2022,Thursday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,120,Pedestrian,Male,87,15:19
80368337,Ohio,February,2015,Sunday,Multiple Vehicle,no,error: no implicit conversion of Range into Integer,error: Illegal quoting in line 1.,110,Driver,Male,74,4:59
15849998,Louisiana,January,2015,Friday,Multiple Vehicle,yes,no,error: Illegal quoting in line 1.,50,unknown1,Female,45,14:16
